KinArMFt,Terulet,Terasz,Szoba,Felszoba,Furdoszoba,Emelet,DeliTaj,Buda,Pest,Kerulet,Terulet_70,Terasz_5,Szoba_2,Felszoba_1,Furdoszoba_1,Emelet_2,DeliTaj_1,Buda_1,OSzoba,stKinAr,stTerulet,stTerasz,stSzoba,stFelszoba,stFurdoszoba,stEmelet,stDeliTaj,stBuda,B_Terulet,B_Terasz,B_Szoba,B_Felszoba,B_Furdoszoba,B_Emelet,B_DeliTaj,P_Terulet,P_Terasz,P_Szoba,P_Felszoba,P_Furdoszoba,P_Emelet,P_DeliTaj,Emelet2,TeruletSzoba,TeruletFelszoba,BudaSzoba
42,97,0,2,0,1,3,1,0,1,5,27,-5,0,-1,0,1,0,-1,2,0.7896160447,0.474571043,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,97,0,2,0,1,3,1,9,194,0,0
51.5,98,0,2,0,1,1,0,0,1,5,28,-5,0,-1,0,-1,-1,-1,2,1.2734255241,0.4982771031,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,98,0,2,0,1,1,0,1,196,0,0
38,99,0,2,0,1,1,1,0,1,5,29,-5,0,-1,0,-1,0,-1,2,0.5859067902,0.5219831631,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,99,0,2,0,1,1,1,1,198,0,0
49.5,100,0,3,0,2,1,1,0,1,5,30,-5,1,-1,1,-1,0,-1,3,1.1715708968,0.5456892232,-0.4351717635,0.339881626,-0.6332583183,2.0836730051,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,100,0,3,0,2,1,1,1,300,0,0
29.5,101,0,2,0,1,2,1,0,1,5,31,-5,0,-1,0,0,0,-1,2,0.1530246244,0.5693952833,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,101,0,2,0,1,2,1,4,202,0,0
41.7,101,0,4,0,1,1,0,0,1,5,31,-5,2,-1,0,-1,-1,-1,4,0.7743378506,0.5693952833,-0.4351717635,1.1652245729,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,101,0,4,0,1,1,0,1,404,0,0
44.8,102,1.5,3,1,1,1,0,0,1,5,32,-3.5,1,0,0,-1,-1,-1,3.5,0.9322125228,0.5931013433,-0.3120991291,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,102,1.5,3,1,1,1,0,1,306,102,0
36.4,102,0,3,0,1,3,1,0,1,5,32,-5,1,-1,0,1,0,-1,3,0.5044230884,0.5931013433,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,102,0,3,0,1,3,1,9,306,0,0
27.5,103,0,3,2,1,2,0,0,1,5,33,-5,1,1,0,0,-1,-1,4,0.0511699971,0.6168074034,-0.4351717635,0.339881626,2.5752504945,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,103,0,3,2,1,2,0,4,309,206,0
49,103,0,3,1,2,2,1,0,1,5,33,-5,1,0,1,0,0,-1,3.5,1.14610724,0.6168074034,-0.4351717635,0.339881626,0.9709960881,2.0836730051,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,103,0,3,1,2,2,1,4,309,103,0
35,104,0,3,0,1,0,1,0,1,5,34,-5,1,-1,0,-2,0,-1,3,0.4331248493,0.6405134634,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,104,0,3,0,1,0,1,0,312,0,0
58,108,0,3,1,2,5,1,0,1,5,38,-5,1,0,1,3,0,-1,3.5,1.6044530626,0.7353377037,-0.4351717635,0.339881626,0.9709960881,2.0836730051,1.7876737428,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,108,0,3,1,2,5,1,25,324,108,0
46,112,0,4,1,1,5,1,0,1,5,42,-5,2,0,0,3,0,-1,4.5,0.9933252992,0.8301619439,-0.4351717635,1.1652245729,0.9709960881,-0.2942849861,1.7876737428,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,112,0,4,1,1,5,1,25,448,112,0
57,127,4,3,1,1,1,0,0,1,5,57,-1,1,0,0,-1,-1,-1,3.5,1.553525749,1.1857528448,-0.1069780718,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,127,4,3,1,1,1,0,1,381,127,0
33,127,0,3,2,2,1,0,0,1,5,57,-5,1,1,1,-1,-1,-1,4,0.3312702221,1.1857528448,-0.4351717635,0.339881626,2.5752504945,2.0836730051,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,127,0,3,2,2,1,0,1,381,254,0
39,131,0,3,0,1,3,0,0,1,5,61,-5,1,-1,0,1,-1,-1,3,0.6368341038,1.280577085,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,131,0,3,0,1,3,0,9,393,0,0
59,135,7,4,0,1,4,1,0,1,5,65,2,2,-1,0,2,0,-1,4,1.6553803763,1.3754013252,0.139167197,1.1652245729,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,135,7,4,0,1,4,1,16,540,0,0
50,140,3,4,1,1,1,0,0,1,5,70,-2,2,0,0,-1,-1,-1,4.5,1.1970345537,1.4939316255,-0.1890264947,1.1652245729,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,140,3,4,1,1,1,0,1,560,140,0
48,154,0,4,0,2,5,0,0,1,5,84,-5,2,-1,1,3,-1,-1,4,1.0951799264,1.8258164663,-0.4351717635,1.1652245729,-0.6332583183,2.0836730051,1.7876737428,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,154,0,4,0,2,5,0,25,616,0,0
65,155,0,4,1,0,3,1,0,1,5,85,-5,2,0,-1,1,0,-1,4.5,1.960944258,1.8495225264,-0.4351717635,1.1652245729,0.9709960881,-2.6722429774,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,155,0,4,1,0,3,1,9,620,155,0
65,183,5,6,0,0,2,1,0,1,5,113,0,4,-1,-1,0,0,-1,6,1.960944258,2.513292208,-0.0249296488,2.8159104666,-0.6332583183,-2.6722429774,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,183,5,6,0,0,2,1,4,1098,0,0
54,198,0,4,0,1,2,1,0,1,5,128,-5,2,-1,0,0,0,-1,4,1.4007438081,2.8688831089,-0.4351717635,1.1652245729,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,198,0,4,0,1,2,1,4,792,0,0
9.5,25,0,1,0,1,2,0,0,1,6,-45,-5,-1,-1,0,0,-1,-1,1,-0.8655216481,-1.2322652811,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,25,0,1,0,1,2,0,4,25,0,0
7.9,26,0,1,1,1,1,0,0,1,6,-44,-5,-1,0,0,-1,-1,-1,1.5,-0.9470053499,-1.2085592211,-0.4351717635,-1.3108042676,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,26,0,1,1,1,1,0,1,26,26,0
8.9,27,0,1,0,1,3,1,0,1,6,-43,-5,-1,-1,0,1,0,-1,1,-0.8960780363,-1.184853161,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,27,0,1,0,1,3,1,9,27,0,0
8.3,28,0,1,0,1,0,1,0,1,6,-42,-5,-1,-1,0,-2,0,-1,1,-0.9266344244,-1.1611471009,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,28,0,1,0,1,0,1,0,28,0,0
10.2,29,0,1,0,1,0,0,0,1,6,-41,-5,-1,-1,0,-2,-1,-1,1,-0.8298725286,-1.1374410409,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,29,0,1,0,1,0,0,0,29,0,0
8.9,29,0,1,0,1,2,1,0,1,6,-41,-5,-1,-1,0,0,0,-1,1,-0.8960780363,-1.1374410409,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,29,0,1,0,1,2,1,4,29,0,0
9.3,30,0,2,1,1,1,1,0,1,6,-40,-5,0,0,0,-1,0,-1,2.5,-0.8757071108,-1.1137349808,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,30,0,2,1,1,1,1,1,60,30,0
11.4,31,0,1,0,1,2,0,0,1,6,-39,-5,-1,-1,0,0,-1,-1,1,-0.7687597522,-1.0900289208,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,31,0,1,0,1,2,0,4,31,0,0
10.5,33,0,1,0,1,2,0,0,1,6,-37,-5,-1,-1,0,0,-1,-1,1,-0.8145943345,-1.0426168007,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,33,0,1,0,1,2,0,4,33,0,0
9.3,33,0,1,0,1,3,1,0,1,6,-37,-5,-1,-1,0,1,0,-1,1,-0.8757071108,-1.0426168007,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,33,0,1,0,1,3,1,9,33,0,0
9.2,35,0,1,0,1,2,1,0,1,6,-35,-5,-1,-1,0,0,0,-1,1,-0.8807998422,-0.9952046805,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,35,0,1,0,1,2,1,4,35,0,0
5.8,35,0,1,0,1,1,1,0,1,6,-35,-5,-1,-1,0,-1,0,-1,1,-1.0539527085,-0.9952046805,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,35,0,1,0,1,1,1,1,35,0,0
10.6,35,0,2,1,1,2,1,0,1,6,-35,-5,0,0,0,0,0,-1,2.5,-0.8095016031,-0.9952046805,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,35,0,2,1,1,2,1,4,70,35,0
11,36,0,1,0,1,0,1,0,1,6,-34,-5,-1,-1,0,-2,0,-1,1,-0.7891306777,-0.9714986205,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,36,0,1,0,1,0,1,0,36,0,0
8.9,36,0,1,0,1,0,0,0,1,6,-34,-5,-1,-1,0,-2,-1,-1,1,-0.8960780363,-0.9714986205,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,36,0,1,0,1,0,0,0,36,0,0
10.6,37,0,1,0,1,1,1,0,1,6,-33,-5,-1,-1,0,-1,0,-1,1,-0.8095016031,-0.9477925604,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,37,0,1,0,1,1,1,1,37,0,0
10,37,0,1,0,1,1,0,0,1,6,-33,-5,-1,-1,0,-1,-1,-1,1,-0.8400579913,-0.9477925604,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,37,0,1,0,1,1,0,1,37,0,0
11.9,40,0,1,1,1,1,0,0,1,6,-30,-5,-1,0,0,-1,-1,-1,1.5,-0.7432960954,-0.8766743803,-0.4351717635,-1.3108042676,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,40,0,1,1,1,1,0,1,40,40,0
11.1,40,0,1,0,1,0,0,0,1,6,-30,-5,-1,-1,0,-2,-1,-1,1,-0.7840379463,-0.8766743803,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,40,0,1,0,1,0,0,0,40,0,0
15.5,40,0,2,0,1,0,0,0,1,6,-30,-5,0,-1,0,-2,-1,-1,2,-0.5599577664,-0.8766743803,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,40,0,2,0,1,0,0,0,80,0,0
12.6,44,0,2,1,1,1,0,0,1,6,-26,-5,0,0,0,-1,-1,-1,2.5,-0.7076469759,-0.78185014,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,44,0,2,1,1,1,0,1,88,44,0
8.5,44,0,5,1,1,0,0,0,1,6,-26,-5,3,0,0,-2,-1,-1,5.5,-0.9164489617,-0.78185014,-0.4351717635,1.9905675197,0.9709960881,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,44,0,5,1,1,0,0,0,220,44,0
13.4,45,0,2,1,1,3,0,0,1,6,-25,-5,0,0,0,1,-1,-1,2.5,-0.666905125,-0.75814408,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,45,0,2,1,1,3,0,9,90,45,0
11.4,46,0,3,2,1,0,0,0,1,6,-24,-5,1,1,0,-2,-1,-1,4,-0.7687597522,-0.7344380199,-0.4351717635,0.339881626,2.5752504945,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,46,0,3,2,1,0,0,0,138,92,0
14.4,48,0,2,0,1,2,1,0,1,6,-22,-5,0,-1,0,0,0,-1,2,-0.6159778113,-0.6870258998,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,48,0,2,0,1,2,1,4,96,0,0
15.9,49,0,1,0,1,1,1,0,1,6,-21,-5,-1,-1,0,-1,0,-1,1,-0.5395868409,-0.6633198397,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,49,0,1,0,1,1,1,1,49,0,0
12.9,49,0,2,1,1,1,0,0,1,6,-21,-5,0,0,0,-1,-1,-1,2.5,-0.6923687818,-0.6633198397,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,49,0,2,1,1,1,0,1,98,49,0
12.9,50,0,2,1,1,2,0,0,1,6,-20,-5,0,0,0,0,-1,-1,2.5,-0.6923687818,-0.6396137797,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,50,0,2,1,1,2,0,4,100,50,0
12.3,51,0,1,0,1,0,0,0,1,6,-19,-5,-1,-1,0,-2,-1,-1,1,-0.72292517,-0.6159077196,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,51,0,1,0,1,0,0,0,51,0,0
10.5,51,0,1,0,1,0,1,0,1,6,-19,-5,-1,-1,0,-2,0,-1,1,-0.8145943345,-0.6159077196,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,51,0,1,0,1,0,1,0,51,0,0
15.6,52,2,2,0,1,0,0,0,1,6,-18,-3,0,-1,0,-2,-1,-1,2,-0.554865035,-0.5922016596,-0.2710749176,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,52,2,2,0,1,0,0,0,104,0,0
15,53,0,2,0,1,0,1,0,1,6,-17,-5,0,-1,0,-2,0,-1,2,-0.5854214232,-0.5684955995,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,53,0,2,0,1,0,1,0,106,0,0
12.5,54,0,2,0,1,2,1,0,1,6,-16,-5,0,-1,0,0,0,-1,2,-0.7127397072,-0.5447895394,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,54,0,2,0,1,2,1,4,108,0,0
11.5,55,0,1,0,1,2,1,0,1,6,-15,-5,-1,-1,0,0,0,-1,1,-0.7636670209,-0.5210834794,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,55,0,1,0,1,2,1,4,55,0,0
13,56,0,2,0,1,3,1,0,1,6,-14,-5,0,-1,0,1,0,-1,2,-0.6872760504,-0.4973774193,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,56,0,2,0,1,3,1,9,112,0,0
14.5,57,0,2,0,1,3,1,0,1,6,-13,-5,0,-1,0,1,0,-1,2,-0.61088508,-0.4736713593,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,57,0,2,0,1,3,1,9,114,0,0
13,57,0,2,0,1,1,0,0,1,6,-13,-5,0,-1,0,-1,-1,-1,2,-0.6872760504,-0.4736713593,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,57,0,2,0,1,1,0,1,114,0,0
16.7,59,0,2,1,1,3,0,0,1,6,-11,-5,0,0,0,1,-1,-1,2.5,-0.49884499,-0.4262592392,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,59,0,2,1,1,3,0,9,118,59,0
16.9,60,0,2,1,1,0,0,0,1,6,-10,-5,0,0,0,-2,-1,-1,2.5,-0.4886595273,-0.4025531791,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,60,0,2,1,1,0,0,0,120,60,0
12.5,60,0,2,0,1,3,0,0,1,6,-10,-5,0,-1,0,1,-1,-1,2,-0.7127397072,-0.4025531791,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,60,0,2,0,1,3,0,9,120,0,0
18.7,61,0,2,0,1,1,0,0,1,6,-9,-5,0,-1,0,-1,-1,-1,2,-0.3969903628,-0.378847119,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,61,0,2,0,1,1,0,1,122,0,0
15.8,62,0,2,0,1,0,1,0,1,6,-8,-5,0,-1,0,-2,0,-1,2,-0.5446795723,-0.355141059,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,62,0,2,0,1,0,1,0,124,0,0
16.5,63,0,2,0,1,1,1,0,1,6,-7,-5,0,-1,0,-1,0,-1,2,-0.5090304527,-0.3314349989,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,63,0,2,0,1,1,1,1,126,0,0
15.2,64,0,1,0,1,2,0,0,1,6,-6,-5,-1,-1,0,0,-1,-1,1,-0.5752359604,-0.3077289389,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,64,0,1,0,1,2,0,4,64,0,0
12.5,65,0,2,0,1,1,1,0,1,6,-5,-5,0,-1,0,-1,0,-1,2,-0.7127397072,-0.2840228788,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,65,0,2,0,1,1,1,1,130,0,0
14.7,65,0,4,2,1,3,1,0,1,6,-5,-5,2,1,0,1,0,-1,5,-0.6006996173,-0.2840228788,-0.4351717635,1.1652245729,2.5752504945,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,65,0,4,2,1,3,1,9,260,130,0
17.5,66,0,3,1,2,1,1,0,1,6,-4,-5,1,0,1,-1,0,-1,3.5,-0.4581031391,-0.2603168188,-0.4351717635,0.339881626,0.9709960881,2.0836730051,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,66,0,3,1,2,1,1,1,198,66,0
16.5,68,0,1,0,1,3,1,0,1,6,-2,-5,-1,-1,0,1,0,-1,1,-0.5090304527,-0.2129046986,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,68,0,1,0,1,3,1,9,68,0,0
13.6,68,0,3,1,0,3,1,0,1,6,-2,-5,1,0,-1,1,0,-1,3.5,-0.6567196622,-0.2129046986,-0.4351717635,0.339881626,0.9709960881,-2.6722429774,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,68,0,3,1,0,3,1,9,204,68,0
19.2,69,0,2,0,1,1,1,0,1,6,-1,-5,0,-1,0,-1,0,-1,2,-0.371526706,-0.1891986386,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,69,0,2,0,1,1,1,1,138,0,0
17,70,0,2,0,1,0,0,0,1,6,0,-5,0,-1,0,-2,-1,-1,2,-0.4835667959,-0.1654925785,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,70,0,2,0,1,0,0,0,140,0,0
23.8,71,0,2,0,1,3,1,0,1,6,1,-5,0,-1,0,1,0,-1,2,-0.1372610633,-0.1417865185,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,71,0,2,0,1,3,1,9,142,0,0
21,71,0,3,0,1,1,0,0,1,6,1,-5,1,-1,0,-1,-1,-1,3,-0.2798575414,-0.1417865185,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,71,0,3,0,1,1,0,1,213,0,0
18.9,71,0,3,1,1,1,1,0,1,6,1,-5,1,0,0,-1,0,-1,3.5,-0.3868049,-0.1417865185,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,71,0,3,1,1,1,1,1,213,71,0
18.5,72,0,2,0,1,1,0,0,1,6,2,-5,0,-1,0,-1,-1,-1,2,-0.4071758255,-0.1180804584,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,72,0,2,0,1,1,0,1,144,0,0
15.2,72,0,2,0,1,3,1,0,1,6,2,-5,0,-1,0,1,0,-1,2,-0.5752359604,-0.1180804584,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,72,0,2,0,1,3,1,9,144,0,0
17.5,72,0,3,0,1,3,1,0,1,6,2,-5,1,-1,0,1,0,-1,3,-0.4581031391,-0.1180804584,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,72,0,3,0,1,3,1,9,216,0,0
17,74,0,3,1,1,2,1,0,1,6,4,-5,1,0,0,0,0,-1,3.5,-0.4835667959,-0.0706683383,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,74,0,3,1,1,2,1,4,222,74,0
16.5,76,0,2,0,1,0,0,0,1,6,6,-5,0,-1,0,-2,-1,-1,2,-0.5090304527,-0.0232562182,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,76,0,2,0,1,0,0,0,152,0,0
9.9,76,0,2,0,1,0,0,0,1,6,6,-5,0,-1,0,-2,-1,-1,2,-0.8451507226,-0.0232562182,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,76,0,2,0,1,0,0,0,152,0,0
24.2,77,0,2,0,0,3,1,0,1,6,7,-5,0,-1,-1,1,0,-1,2,-0.1168901378,0.0004498419,-0.4351717635,-0.4854613208,-0.6332583183,-2.6722429774,0.6304595244,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,77,0,2,0,0,3,1,9,154,0,0
26.5,77,0,2,0,1,1,1,0,1,6,7,-5,0,-1,0,-1,0,-1,2,0.0002426835,0.0004498419,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,77,0,2,0,1,1,1,1,154,0,0
18.2,78,0,3,1,1,2,1,0,1,6,8,-5,1,0,0,0,0,-1,3.5,-0.4224540196,0.0241559019,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,78,0,3,1,1,2,1,4,234,78,0
25.5,80,1.8,2,0,1,4,0,0,1,6,10,-3.2,0,-1,0,2,-1,-1,2,-0.0506846301,0.0715680221,-0.2874846022,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,80,1.8,2,0,1,4,0,16,160,0,0
20.3,80,0,2,0,1,1,1,0,1,6,10,-5,0,-1,0,-1,0,-1,2,-0.315506661,0.0715680221,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,80,0,2,0,1,1,1,1,160,0,0
17,80,0,3,1,1,1,0,0,1,6,10,-5,1,0,0,-1,-1,-1,3.5,-0.4835667959,0.0715680221,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,80,0,3,1,1,1,0,1,240,80,0
22,81,0,2,0,1,3,0,0,1,6,11,-5,0,-1,0,1,-1,-1,2,-0.2289302278,0.0952740821,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,-0.9163604494,0,0,0,0,0,0,0,81,0,2,0,1,3,0,9,162,0,0
17.9,82,0,2,0,1,0,1,0,1,6,12,-5,0,-1,0,-2,0,-1,2,-0.4377322137,0.1189801422,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,-0.9163604494,0,0,0,0,0,0,0,82,0,2,0,1,0,1,0,164,0,0
